ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,1.02,0.14,0.02,-4.47,-1.89,-1.36,06:05:360000,365360000
Sensor_1,Active,1.03,0.11,0.03,-4.24,-2.02,-1.45,06:05:460000,365460000
Sensor_1,Active,1.03,0.11,0.02,-4.32,-1.76,-1.56,06:05:560000,365560000
Sensor_1,Active,1.03,0.10,0.01,-4.33,-2.12,-1.44,06:05:660000,365660000
Sensor_1,Active,1.03,0.11,0.02,-4.34,-1.85,-1.38,06:05:760000,365760000
Sensor_1,Active,1.03,0.11,0.02,-4.07,-1.82,-1.37,06:05:860000,365860000
Sensor_1,Active,1.04,0.12,0.07,-4.33,-0.85,-1.39,06:05:960000,365960000
Sensor_1,Active,1.02,0.11,0.03,-4.49,-0.60,-1.50,06:06:060000,366060000
Sensor_1,Active,1.02,0.11,0.02,-4.51,-0.59,-1.47,06:06:160000,366160000
Sensor_1,Active,1.02,0.12,0.04,-4.24,-0.33,-1.35,06:06:260000,366260000
Sensor_1,Active,1.02,0.11,0.02,-4.36,-0.83,-1.47,06:06:360000,366360000
Sensor_1,Active,1.03,0.12,0.04,-4.25,-1.08,-1.30,06:06:460000,366460000
Sensor_1,Active,1.03,0.12,0.06,-4.30,-0.99,-1.53,06:06:560000,366560000
Sensor_1,Active,1.02,0.12,0.05,-4.39,-0.95,-1.53,06:06:660000,366660000
Sensor_1,Active,1.03,0.11,0.05,-4.56,-0.70,-1.48,06:06:760000,366760000
Sensor_1,Active,1.03,0.12,0.07,-4.42,-0.39,-1.60,06:06:860000,366860000
Sensor_1,Active,1.03,0.12,0.04,-4.34,-0.21,-1.60,06:06:960000,366960000
Sensor_1,Active,1.02,0.12,0.05,-4.38,-0.18,-1.51,06:07:060000,367060000
Sensor_1,Active,1.02,0.12,0.04,-4.29,-0.37,-1.52,06:07:161000,367161000
Sensor_1,Active,1.03,0.12,0.06,-4.27,-0.49,-1.53,06:07:260000,367260000
Sensor_1,Active,1.03,0.12,0.04,-4.31,-0.79,-1.68,06:07:360000,367360000
Sensor_1,Active,1.03,0.12,0.05,-4.31,-0.70,-1.49,06:07:460000,367460000
Sensor_1,Active,1.02,0.12,0.04,-4.43,-1.35,-1.58,06:07:560000,367560000
Sensor_1,Active,1.03,0.11,0.05,-4.30,-1.35,-1.34,06:07:660000,367660000
Sensor_1,Active,1.02,0.12,0.07,-4.05,-1.27,-1.43,06:07:760000,367760000
Sensor_1,Active,1.03,0.12,0.05,-4.43,-1.03,-1.28,06:07:860000,367860000
Sensor_1,Active,1.03,0.12,0.04,-4.28,-1.24,-1.41,06:07:960000,367960000
Sensor_1,Active,1.03,0.12,0.06,-4.24,-1.76,-1.31,06:08:060000,368060000
