ID,Status,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp,Timestamp_us
Sensor_1,Active,0.92,0.24,0.48,-4.41,-1.89,-1.46,12:21:306000,741306000
Sensor_1,Active,0.92,0.25,0.47,-4.15,-1.98,-1.50,12:21:406000,741406000
Sensor_1,Active,0.91,0.24,0.47,-4.34,-2.12,-1.39,12:21:506000,741506000
Sensor_1,Active,0.91,0.24,0.47,-4.16,-1.70,-1.50,12:21:606000,741606000
Sensor_1,Active,0.91,0.24,0.48,-4.60,-2.05,-1.59,12:21:706000,741706000
Sensor_1,Active,0.91,0.24,0.48,-4.04,-1.95,-1.46,12:21:806000,741806000
Sensor_1,Active,0.91,0.24,0.48,-4.55,-1.73,-1.50,12:21:906000,741906000
Sensor_1,Active,0.91,0.24,0.49,-4.39,-1.79,-1.24,12:22:006000,742006000
Sensor_1,Active,0.91,0.24,0.47,-4.46,-1.75,-1.41,12:22:106000,742106000
Sensor_1,Active,0.92,0.24,0.48,-4.33,-1.79,-1.20,12:22:206000,742206000
Sensor_1,Active,0.91,0.24,0.48,-4.34,-1.91,-1.44,12:22:306000,742306000
Sensor_1,Active,0.92,0.24,0.47,-4.45,-1.92,-1.51,12:22:406000,742406000
Sensor_1,Active,0.92,0.23,0.48,-3.74,-1.56,-1.24,12:22:506000,742506000
Sensor_1,Active,0.92,0.24,0.47,-4.34,-2.02,-1.41,12:22:606000,742606000
Sensor_1,Active,0.91,0.25,0.47,-4.02,-1.83,-1.30,12:22:706000,742706000
Sensor_1,Active,0.91,0.25,0.49,-4.53,-1.66,-1.47,12:22:806000,742806000
Sensor_1,Active,0.92,0.24,0.48,-4.35,-2.07,-1.30,12:22:906000,742906000
Sensor_1,Active,0.92,0.24,0.48,-4.10,-1.88,-1.18,12:23:006000,743006000
Sensor_1,Active,0.91,0.25,0.48,-4.31,-1.83,-1.33,12:23:106000,743106000
Sensor_1,Active,0.92,0.24,0.47,-4.39,-1.70,-1.48,12:23:206000,743206000
Sensor_1,Active,0.92,0.24,0.47,-4.41,-1.95,-1.30,12:23:306000,743306000
Sensor_1,Active,0.91,0.24,0.48,-4.28,-1.79,-1.43,12:23:406000,743406000
Sensor_1,Active,0.92,0.24,0.47,-4.32,-1.83,-1.41,12:23:506000,743506000
Sensor_1,Active,0.91,0.24,0.49,-4.05,-1.82,-1.41,12:23:606000,743606000
Sensor_1,Active,0.91,0.24,0.48,-4.10,-1.83,-1.49,12:23:706000,743706000
Sensor_1,Active,0.92,0.24,0.48,-4.12,-1.79,-1.27,12:23:806000,743806000
Sensor_1,Active,0.91,0.24,0.48,-4.08,-1.91,-1.29,12:23:906000,743906000
Sensor_1,Active,0.92,0.24,0.49,-4.46,-1.84,-1.31,12:24:006000,744006000
Sensor_1,Active,0.92,0.24,0.48,-4.30,-1.73,-1.37,12:24:106000,744106000
Sensor_1,Active,0.91,0.25,0.48,-4.36,-1.89,-1.47,12:24:206000,744206000
Sensor_1,Active,0.92,0.24,0.48,-4.36,-2.08,-1.44,12:24:306000,744306000
Sensor_1,Active,0.91,0.24,0.48,-4.32,-1.95,-1.49,12:24:406000,744406000
Sensor_1,Active,0.91,0.24,0.47,-4.43,-1.99,-1.33,12:24:506000,744506000
Sensor_1,Active,0.92,0.24,0.47,-4.29,-1.77,-1.38,12:24:606000,744606000
Sensor_1,Active,0.92,0.25,0.47,-4.07,-2.07,-1.35,12:24:706000,744706000
Sensor_1,Active,0.91,0.24,0.48,-4.43,-1.88,-1.39,12:24:806000,744806000
Sensor_1,Active,0.92,0.25,0.48,-4.41,-1.82,-1.37,12:24:906000,744906000
Sensor_1,Active,0.92,0.24,0.47,-4.45,-1.99,-1.37,12:25:006000,745006000
Sensor_1,Active,0.93,0.24,0.47,-4.49,-2.02,-1.47,12:25:106000,745106000
Sensor_1,Active,0.92,0.24,0.48,-4.32,-1.95,-1.49,12:25:206000,745206000
Sensor_1,Active,0.93,0.26,0.49,-3.40,-1.48,-1.22,12:25:306000,745306000
Sensor_1,Active,0.89,0.25,0.58,-4.99,-0.09,-1.77,12:25:406000,745406000
Sensor_1,Active,0.92,0.24,0.46,-4.67,0.69,-1.65,12:25:506000,745506000
Sensor_1,Active,0.94,0.26,0.49,-6.08,0.58,-2.12,12:25:606000,745606000
Sensor_1,Active,0.88,0.24,0.57,-5.31,1.28,-2.12,12:25:706000,745706000
Sensor_1,Active,0.89,0.24,0.52,-5.14,2.01,-2.12,12:25:806000,745806000
Sensor_1,Active,0.89,0.24,0.52,-4.64,1.89,-2.02,12:25:906000,745906000
Sensor_1,Active,0.90,0.24,0.50,-5.47,2.14,-2.26,12:26:006000,746006000
Sensor_1,Active,0.93,0.23,0.43,-5.45,2.30,-3.06,12:26:106000,746106000
Sensor_1,Active,0.91,0.27,0.47,-7.64,-0.21,-2.44,12:26:206000,746206000
Sensor_1,Active,0.93,0.24,0.46,-4.69,-1.98,-1.55,12:26:306000,746306000
Sensor_1,Active,0.90,0.26,0.50,-4.78,-1.88,-1.37,12:26:406000,746406000
Sensor_1,Active,0.89,0.27,0.52,-3.95,-1.73,-1.56,12:26:506000,746506000
Sensor_1,Active,0.92,0.25,0.49,-4.20,-1.24,-1.89,12:26:606000,746606000
