ID      , Status, AccX , AccY , AccZ , GyroX  , GyroY  , GyroZ  , Timestamp   , Timestamp_us
Sensor_1, Active, -0.09, 0.71 , -0.64, 58.81  , 26.36  , -23.59 , 00:28:163000, 28163000
Sensor_1, Active, -0.03, 0.53 , -0.81, 141.65 , 62.36  , -11.75 , 00:28:263000, 28263000
Sensor_1, Active, 0.02 , 0.48 , -0.80, -21.52 , 18.30  , -9.14  , 00:28:363000, 28363000
Sensor_1, Active, -0.03, 0.57 , -0.79, 3.01   , -2.06  , -13.60 , 00:28:463000, 28463000
Sensor_1, Active, 0.02 , 0.52 , -0.79, -55.90 , -0.97  , -11.77 , 00:28:563000, 28563000
Sensor_1, Active, -0.02, 0.56 , -0.77, 0.56   , 7.17   , -13.15 , 00:28:663000, 28663000
Sensor_1, Active, -0.02, 0.60 , -0.79, 3.52   , 4.82   , -7.43  , 00:28:763000, 28763000
Sensor_1, Active, -0.01, 0.58 , -0.78, -15.05 , 1.76   , 0.63   , 00:28:863000, 28863000
Sensor_1, Active, 0.00 , 0.57 , -0.76, -7.03  , 0.58   , 0.78   , 00:28:963000, 28963000
Sensor_1, Active, 0.01 , 0.58 , -0.77, -7.91  , -1.82  , -0.11  , 00:29:063000, 29063000
Sensor_1, Active, -0.01, 0.58 , -0.78, -3.05  , -1.30  , 1.35   , 00:29:163000, 29163000
Sensor_1, Active, -0.01, 0.60 , -0.77, -6.28  , 0.75   , -2.18  , 00:29:263000, 29263000
Sensor_1, Active, -0.00, 0.59 , -0.78, 1.87   , 1.76   , -5.21  , 00:29:363000, 29363000
Sensor_1, Active, -0.00, 0.58 , -0.77, -12.98 , -1.75  , 0.05   , 00:29:463000, 29463000
Sensor_1, Active, 0.01 , 0.59 , -0.75, -10.31 , -1.90  , 0.77   , 00:29:564000, 29564000
Sensor_1, Active, -0.01, 0.59 , -0.74, -15.44 , -3.18  , 0.79   , 00:29:663000, 29663000
Sensor_1, Active, 0.00 , 0.62 , -0.72, -21.09 , -3.67  , -4.81  , 00:29:763000, 29763000
Sensor_1, Active, -0.01, 0.76 , -0.68, -68.51 , -25.19 , 5.23   , 00:29:863000, 29863000
Sensor_1, Active, -0.23, 0.73 , -0.82, -250.14, -126.35, 119.18 , 00:29:963000, 29963000
Sensor_1, Active, 0.15 , 0.93 , 0.23 , -250.14, 22.71  , 67.03  , 00:30:063000, 30063000
Sensor_1, Active, 0.20 , 0.73 , 0.65 , -154.37, -50.87 , 70.59  , 00:30:163000, 30163000
Sensor_1, Active, 0.37 , 0.85 , 0.79 , -38.70 , 194.83 , 153.50 , 00:30:263000, 30263000
Sensor_1, Active, 0.41 , 0.63 , 0.75 , 35.63  , 111.31 , 171.30 , 00:30:363000, 30363000
Sensor_1, Active, 0.49 , 0.68 , 0.80 , -15.91 , -25.43 , 30.19  , 00:30:463000, 30463000
Sensor_1, Active, 0.36 , 0.55 , 0.84 , -65.69 , 62.70  , -2.27  , 00:30:563000, 30563000
Sensor_1, Active, 0.33 , 0.42 , 0.83 , -14.78 , -6.88  , -12.72 , 00:30:663000, 30663000
Sensor_1, Active, 0.35 , 0.54 , 0.81 , 43.12  , -26.91 , -1.76  , 00:30:763000, 30763000
Sensor_1, Active, 0.35 , 0.54 , 0.88 , 8.38   , 63.15  , 27.16  , 00:30:863000, 30863000
Sensor_1, Active, 0.36 , 0.52 , 0.84 , -5.11  , 2.73   , 3.85   , 00:30:963000, 30963000
Sensor_1, Active, 0.36 , 0.56 , 0.83 , 16.08  , -24.47 , 0.18   , 00:31:063000, 31063000
Sensor_1, Active, 0.34 , 0.56 , 0.82 , -9.26  , 5.20   , 0.46   , 00:31:163000, 31163000
Sensor_1, Active, 0.35 , 0.56 , 0.81 , 3.55   , -2.32  , 5.41   , 00:31:263000, 31263000
Sensor_1, Active, 0.37 , 0.55 , 0.82 , 6.32   , -4.84  , -2.68  , 00:31:363000, 31363000
Sensor_1, Active, 0.39 , 0.58 , 0.79 , -0.90  , -4.18  , -5.21  , 00:31:463000, 31463000
Sensor_1, Active, 0.37 , 0.59 , 0.79 , -6.14  , 5.59   , 3.38   , 00:31:563000, 31563000
Sensor_1, Active, 0.38 , 0.58 , 0.78 , -3.18  , 2.62   , 2.98   , 00:31:663000, 31663000
Sensor_1, Active, 0.34 , 0.55 , 0.81 , -22.37 , 11.97  , -2.50  , 00:31:763000, 31763000
Sensor_1, Active, 0.30 , 0.54 , 0.89 , -42.11 , 26.70  , 10.95  , 00:31:863000, 31863000
Sensor_1, Active, 0.27 , 0.41 , 0.92 , -86.21 , 58.05  , 5.30   , 00:31:963000, 31963000
Sensor_1, Active, 0.20 , 0.32 , 0.99 , -46.25 , 23.72  , 32.21  , 00:32:063000, 32063000
Sensor_1, Active, 0.32 , 0.20 , 0.98 , -71.75 , -75.53 , 79.95  , 00:32:163000, 32163000
Sensor_1, Active, 0.35 , 0.07 , 1.01 , 30.09  , 38.96  , 125.81 , 00:32:263000, 32263000
Sensor_1, Active, 0.27 , 0.19 , 1.16 , -15.89 , 18.99  , 108.74 , 00:32:363000, 32363000
Sensor_1, Active, 0.12 , 0.16 , 1.10 , -33.82 , 142.85 , 12.60  , 00:32:463000, 32463000
Sensor_1, Active, -0.09, 0.14 , 0.95 , 23.23  , 44.38  , 24.82  , 00:32:563000, 32563000
Sensor_1, Active, 0.10 , 0.18 , 1.00 , 54.12  , -144.53, 37.02  , 00:32:663000, 32663000
